"","gene_id","gene_type"
"633","ENSMUSG00000036907","protein_coding"
"634","ENSMUSG00000026390","protein_coding"
"635","ENSMUSG00000058665","protein_coding"
"636","ENSMUSG00000003721","protein_coding"
"637","ENSMUSG00000026339","protein_coding"
"638","ENSMUSG00000050534","protein_coding"
"639","ENSMUSG00000001674","protein_coding"
"640","ENSMUSG00000036815","protein_coding"
"641","ENSMUSG00000026341","protein_coding"
"642","ENSMUSG00000026342","protein_coding"
"643","ENSMUSG00000026343","protein_coding"
"644","ENSMUSG00000026344","protein_coding"
"645","ENSMUSG00000049690","protein_coding"
"646","ENSMUSG00000036155","protein_coding"
"647","ENSMUSG00000026347","protein_coding"
"648","ENSMUSG00000026348","protein_coding"
"649","ENSMUSG00000026349","protein_coding"
"650","ENSMUSG00000051590","protein_coding"
"651","ENSMUSG00000036104","protein_coding"
"652","ENSMUSG00000036086","protein_coding"
"653","ENSMUSG00000056211","protein_coding"
"654","ENSMUSG00000026353","protein_coding"
"655","ENSMUSG00000026354","protein_coding"
"656","ENSMUSG00000026355","protein_coding"
"657","ENSMUSG00000026356","protein_coding"
"658","ENSMUSG00000045382","protein_coding"
"659","ENSMUSG00000042581","protein_coding"
"660","ENSMUSG00000026401","protein_coding"
"661","ENSMUSG00000026399","protein_coding"
"662","ENSMUSG00000042554","protein_coding"
"663","ENSMUSG00000026405","protein_coding"
"664","ENSMUSG00000101904","protein_coding"
"665","ENSMUSG00000026409","protein_coding"
"666","ENSMUSG00000046404","protein_coding"
"667","ENSMUSG00000042510","protein_coding"
"668","ENSMUSG00000026415","protein_coding"
"669","ENSMUSG00000026417","protein_coding"
"670","ENSMUSG00000042474","protein_coding"
"671","ENSMUSG00000026420","protein_coding"
"672","ENSMUSG00000026416","protein_coding"
"673","ENSMUSG00000016524","protein_coding"
"674","ENSMUSG00000016529","protein_coding"
"675","ENSMUSG00000016528","protein_coding"
"676","ENSMUSG00000016526","protein_coding"
"677","ENSMUSG00000026427","protein_coding"
"678","ENSMUSG00000026430","protein_coding"
"679","ENSMUSG00000042349","protein_coding"
"680","ENSMUSG00000026425","protein_coding"
"681","ENSMUSG00000055184","protein_coding"
"682","ENSMUSG00000026432","protein_coding"
"683","ENSMUSG00000004552","protein_coding"
"684","ENSMUSG00000052688","protein_coding"
"685","ENSMUSG00000042268","protein_coding"
"686","ENSMUSG00000042251","protein_coding"
"687","ENSMUSG00000013275","protein_coding"
"688","ENSMUSG00000026433","protein_coding"
"689","ENSMUSG00000026434","protein_coding"
"690","ENSMUSG00000026435","protein_coding"
"691","ENSMUSG00000026436","protein_coding"
"692","ENSMUSG00000059149","protein_coding"
"693","ENSMUSG00000026437","protein_coding"
"694","ENSMUSG00000079330","protein_coding"
"695","ENSMUSG00000118219","protein_coding"
"696","ENSMUSG00000042115","protein_coding"
"697","ENSMUSG00000009772","protein_coding"
"698","ENSMUSG00000042066","protein_coding"
"699","ENSMUSG00000042046","protein_coding"
"700","ENSMUSG00000026439","protein_coding"
"701","ENSMUSG00000048174","protein_coding"
"702","ENSMUSG00000053024","protein_coding"
"703","ENSMUSG00000026442","protein_coding"
"704","ENSMUSG00000026443","protein_coding"
"705","ENSMUSG00000054387","protein_coding"
"706","ENSMUSG00000026447","protein_coding"
"707","ENSMUSG00000046062","protein_coding"
"708","ENSMUSG00000041757","protein_coding"
"709","ENSMUSG00000103421","protein_coding"
"710","ENSMUSG00000115958","protein_coding"
"711","ENSMUSG00000098306","protein_coding"
"712","ENSMUSG00000116158","protein_coding"
"713","ENSMUSG00000070645","protein_coding"
"714","ENSMUSG00000070644","protein_coding"
"715","ENSMUSG00000070643","protein_coding"
"716","ENSMUSG00000090553","protein_coding"
"717","ENSMUSG00000102976","protein_coding"
"718","ENSMUSG00000094410","protein_coding"
"719","ENSMUSG00000051998","protein_coding"
"720","ENSMUSG00000026463","protein_coding"
"721","ENSMUSG00000010311","protein_coding"
"722","ENSMUSG00000041577","protein_coding"
"723","ENSMUSG00000041559","protein_coding"
"724","ENSMUSG00000020423","protein_coding"
"725","ENSMUSG00000026450","protein_coding"
"726","ENSMUSG00000064246","protein_coding"
"727","ENSMUSG00000042451","protein_coding"
"728","ENSMUSG00000042429","protein_coding"
"729","ENSMUSG00000026459","protein_coding"
"730","ENSMUSG00000026458","protein_coding"
"731","ENSMUSG00000042305","protein_coding"
"732","ENSMUSG00000050526","protein_coding"
"733","ENSMUSG00000026456","protein_coding"
"734","ENSMUSG00000026457","protein_coding"
"735","ENSMUSG00000026455","protein_coding"
"736","ENSMUSG00000042229","protein_coding"
"737","ENSMUSG00000046367","protein_coding"
"738","ENSMUSG00000042207","protein_coding"
"739","ENSMUSG00000026452","protein_coding"
"740","ENSMUSG00000073557","protein_coding"
"741","ENSMUSG00000026429","protein_coding"
"742","ENSMUSG00000042793","protein_coding"
"743","ENSMUSG00000097993","protein_coding"
"744","ENSMUSG00000031506","protein_coding"
"745","ENSMUSG00000026426","protein_coding"
"746","ENSMUSG00000026424","protein_coding"
"747","ENSMUSG00000003051","protein_coding"
"748","ENSMUSG00000041926","protein_coding"
"749","ENSMUSG00000062580","protein_coding"
"750","ENSMUSG00000048096","protein_coding"
"751","ENSMUSG00000041889","protein_coding"
"752","ENSMUSG00000041879","protein_coding"
"753","ENSMUSG00000009418","protein_coding"
"754","ENSMUSG00000026421","protein_coding"
"755","ENSMUSG00000041801","protein_coding"
"756","ENSMUSG00000026418","protein_coding"
"757","ENSMUSG00000041782","protein_coding"
"758","ENSMUSG00000026414","protein_coding"
"759","ENSMUSG00000026413","protein_coding"
"760","ENSMUSG00000051985","protein_coding"
"761","ENSMUSG00000026411","protein_coding"
"762","ENSMUSG00000097918","protein_coding"
"763","ENSMUSG00000026407","protein_coding"
"764","ENSMUSG00000041642","protein_coding"
"765","ENSMUSG00000087230","protein_coding"
"766","ENSMUSG00000041605","protein_coding"
"767","ENSMUSG00000052759","protein_coding"
"768","ENSMUSG00000041570","protein_coding"
"769","ENSMUSG00000026404","protein_coding"
"770","ENSMUSG00000041498","protein_coding"
"771","ENSMUSG00000041483","protein_coding"
"772","ENSMUSG00000026398","protein_coding"
"773","ENSMUSG00000026395","protein_coding"
"774","ENSMUSG00000026394","protein_coding"
"775","ENSMUSG00000026393","protein_coding"
"776","ENSMUSG00000019230","protein_coding"
"777","ENSMUSG00000079283","protein_coding"
"778","ENSMUSG00000056268","protein_coding"
"779","ENSMUSG00000063681","protein_coding"
"780","ENSMUSG00000033964","protein_coding"
"781","ENSMUSG00000033952","protein_coding"
"782","ENSMUSG00000026368","protein_coding"
"783","ENSMUSG00000057037","protein_coding"
"784","ENSMUSG00000070594","protein_coding"
"785","ENSMUSG00000033898","protein_coding"
"786","ENSMUSG00000026365","protein_coding"
"787","ENSMUSG00000052726","protein_coding"
"788","ENSMUSG00000026361","protein_coding"
"789","ENSMUSG00000033849","protein_coding"
"790","ENSMUSG00000018196","protein_coding"
"791","ENSMUSG00000018199","protein_coding"
"792","ENSMUSG00000018189","protein_coding"
"793","ENSMUSG00000026360","protein_coding"
"794","ENSMUSG00000051079","protein_coding"
"795","ENSMUSG00000026358","protein_coding"
"796","ENSMUSG00000098509","protein_coding"
"797","ENSMUSG00000026357","protein_coding"
"798","ENSMUSG00000035131","protein_coding"
"799","ENSMUSG00000056220","protein_coding"
"800","ENSMUSG00000032487","protein_coding"
"801","ENSMUSG00000006007","protein_coding"
"802","ENSMUSG00000006010","protein_coding"
"803","ENSMUSG00000006005","protein_coding"
"804","ENSMUSG00000006014","protein_coding"
"805","ENSMUSG00000066842","protein_coding"
"806","ENSMUSG00000114212","protein_coding"
"807","ENSMUSG00000114943","protein_coding"
"808","ENSMUSG00000114694","protein_coding"
"809","ENSMUSG00000114582","protein_coding"
"810","ENSMUSG00000114591","protein_coding"
"811","ENSMUSG00000023150","protein_coding"
"812","ENSMUSG00000052748","protein_coding"
"813","ENSMUSG00000053286","protein_coding"
"814","ENSMUSG00000026484","protein_coding"
"815","ENSMUSG00000026483","protein_coding"
"816","ENSMUSG00000043019","protein_coding"
"817","ENSMUSG00000032666","protein_coding"
"818","ENSMUSG00000014980","protein_coding"
"819","ENSMUSG00000032649","protein_coding"
"820","ENSMUSG00000026482","protein_coding"
"821","ENSMUSG00000055547","protein_coding"
"822","ENSMUSG00000008475","protein_coding"
"823","ENSMUSG00000026480","protein_coding"
"824","ENSMUSG00000042772","protein_coding"
"825","ENSMUSG00000042751","protein_coding"
"826","ENSMUSG00000026479","protein_coding"
"827","ENSMUSG00000026478","protein_coding"
"828","ENSMUSG00000042708","protein_coding"
"829","ENSMUSG00000042699","protein_coding"
"830","ENSMUSG00000042684","protein_coding"
"831","ENSMUSG00000042671","protein_coding"
"832","ENSMUSG00000026475","protein_coding"
"833","ENSMUSG00000066800","protein_coding"
"834","ENSMUSG00000042641","protein_coding"
"835","ENSMUSG00000045968","protein_coding"
"836","ENSMUSG00000043282","protein_coding"
"837","ENSMUSG00000047053","protein_coding"
"838","ENSMUSG00000026473","protein_coding"
"839","ENSMUSG00000066797","protein_coding"
"840","ENSMUSG00000004110","protein_coding"
"841","ENSMUSG00000056708","protein_coding"
"842","ENSMUSG00000026471","protein_coding"
"843","ENSMUSG00000026470","protein_coding"
"844","ENSMUSG00000033722","protein_coding"
"845","ENSMUSG00000026469","protein_coding"
"846","ENSMUSG00000033701","protein_coding"
"847","ENSMUSG00000026468","protein_coding"
"848","ENSMUSG00000033684","protein_coding"
"849","ENSMUSG00000033671","protein_coding"
"850","ENSMUSG00000026466","protein_coding"
"851","ENSMUSG00000050565","protein_coding"
"852","ENSMUSG00000015484","protein_coding"
"853","ENSMUSG00000060985","protein_coding"
"854","ENSMUSG00000026602","protein_coding"
"855","ENSMUSG00000026601","protein_coding"
"856","ENSMUSG00000078193","protein_coding"
"857","ENSMUSG00000026600","protein_coding"
"858","ENSMUSG00000026596","protein_coding"
"859","ENSMUSG00000060519","protein_coding"
"860","ENSMUSG00000033557","protein_coding"
"861","ENSMUSG00000026594","protein_coding"
"862","ENSMUSG00000033544","protein_coding"
"863","ENSMUSG00000026592","protein_coding"
"864","ENSMUSG00000070565","protein_coding"
"865","ENSMUSG00000033488","protein_coding"
"866","ENSMUSG00000026589","protein_coding"
"867","ENSMUSG00000004031","protein_coding"
"868","ENSMUSG00000026587","protein_coding"
"869","ENSMUSG00000073530","protein_coding"
"870","ENSMUSG00000040782","protein_coding"
"871","ENSMUSG00000015829","protein_coding"
"872","ENSMUSG00000090394","protein_coding"
"873","ENSMUSG00000026725","protein_coding"
"874","ENSMUSG00000058267","protein_coding"
"875","ENSMUSG00000014226","protein_coding"
"876","ENSMUSG00000026721","protein_coding"
"877","ENSMUSG00000118401","protein_coding"
"878","ENSMUSG00000040423","protein_coding"
"879","ENSMUSG00000026715","protein_coding"
"880","ENSMUSG00000043467","protein_coding"
"881","ENSMUSG00000026709","protein_coding"
"882","ENSMUSG00000026708","protein_coding"
"883","ENSMUSG00000026705","protein_coding"
"884","ENSMUSG00000044835","protein_coding"
"885","ENSMUSG00000049160","protein_coding"
"886","ENSMUSG00000026701","protein_coding"
"887","ENSMUSG00000026700","protein_coding"
"888","ENSMUSG00000066755","protein_coding"
"889","ENSMUSG00000000817","protein_coding"
"890","ENSMUSG00000040297","protein_coding"
"891","ENSMUSG00000086277","protein_coding"
"892","ENSMUSG00000026698","protein_coding"
"893","ENSMUSG00000040265","protein_coding"
"894","ENSMUSG00000026694","protein_coding"
"895","ENSMUSG00000026696","protein_coding"
"896","ENSMUSG00000026697","protein_coding"
"897","ENSMUSG00000091060","protein_coding"
"898","ENSMUSG00000040225","protein_coding"
"899","ENSMUSG00000026692","protein_coding"
"900","ENSMUSG00000040181","protein_coding"
"901","ENSMUSG00000040170","protein_coding"
"902","ENSMUSG00000095576","protein_coding"
"903","ENSMUSG00000026691","protein_coding"
"904","ENSMUSG00000071890","protein_coding"
"905","ENSMUSG00000026586","protein_coding"
"906","ENSMUSG00000040124","protein_coding"
"907","ENSMUSG00000040113","protein_coding"
"908","ENSMUSG00000026585","protein_coding"
"909","ENSMUSG00000026584","protein_coding"
"910","ENSMUSG00000041406","protein_coding"
"911","ENSMUSG00000041396","protein_coding"
"912","ENSMUSG00000026582","protein_coding"
"913","ENSMUSG00000026581","protein_coding"
"914","ENSMUSG00000026580","protein_coding"
"915","ENSMUSG00000026579","protein_coding"
"916","ENSMUSG00000040918","protein_coding"
"917","ENSMUSG00000026578","protein_coding"
"918","ENSMUSG00000026577","protein_coding"
"919","ENSMUSG00000026575","protein_coding"
"920","ENSMUSG00000026576","protein_coding"
"921","ENSMUSG00000026574","protein_coding"
"922","ENSMUSG00000026573","protein_coding"
"923","ENSMUSG00000026572","protein_coding"
"924","ENSMUSG00000040848","protein_coding"
"925","ENSMUSG00000040843","protein_coding"
"926","ENSMUSG00000040836","protein_coding"
"927","ENSMUSG00000026571","protein_coding"
"928","ENSMUSG00000026568","protein_coding"
"929","ENSMUSG00000026567","protein_coding"
"930","ENSMUSG00000026566","protein_coding"
"931","ENSMUSG00000040723","protein_coding"
"932","ENSMUSG00000040713","protein_coding"
"933","ENSMUSG00000005763","protein_coding"
"934","ENSMUSG00000026565","protein_coding"
"935","ENSMUSG00000026564","protein_coding"
"936","ENSMUSG00000000544","protein_coding"
"937","ENSMUSG00000040629","protein_coding"
"938","ENSMUSG00000040612","protein_coding"
"939","ENSMUSG00000026563","protein_coding"
"940","ENSMUSG00000040596","protein_coding"
"941","ENSMUSG00000086056","protein_coding"
"942","ENSMUSG00000051081","protein_coding"
"943","ENSMUSG00000026560","protein_coding"
"944","ENSMUSG00000060568","protein_coding"
"945","ENSMUSG00000026558","protein_coding"
"946","ENSMUSG00000052428","protein_coding"
"947","ENSMUSG00000026687","protein_coding"
"948","ENSMUSG00000026688","protein_coding"
"949","ENSMUSG00000040485","protein_coding"
"950","ENSMUSG00000015843","protein_coding"
"951","ENSMUSG00000026686","protein_coding"
"952","ENSMUSG00000052534","protein_coding"
"953","ENSMUSG00000026683","protein_coding"
"954","ENSMUSG00000026678","protein_coding"
"955","ENSMUSG00000038530","protein_coding"
"956","ENSMUSG00000070532","protein_coding"
"957","ENSMUSG00000026675","protein_coding"
"958","ENSMUSG00000026674","protein_coding"
"959","ENSMUSG00000026670","protein_coding"
"960","ENSMUSG00000026667","protein_coding"
"961","ENSMUSG00000073494","protein_coding"
"962","ENSMUSG00000102418","protein_coding"
"963","ENSMUSG00000102752","protein_coding"
"964","ENSMUSG00000038473","protein_coding"
"965","ENSMUSG00000042800","protein_coding"
"966","ENSMUSG00000038463","protein_coding"
"967","ENSMUSG00000026663","protein_coding"
"968","ENSMUSG00000026659","protein_coding"
"969","ENSMUSG00000096968","protein_coding"
"970","ENSMUSG00000070524","protein_coding"
"971","ENSMUSG00000038421","protein_coding"
"972","ENSMUSG00000026656","protein_coding"
"973","ENSMUSG00000059089","protein_coding"
"974","ENSMUSG00000059498","protein_coding"
"975","ENSMUSG00000026649","protein_coding"
"976","ENSMUSG00000058076","protein_coding"
"977","ENSMUSG00000056569","protein_coding"
"978","ENSMUSG00000038370","protein_coding"
"979","ENSMUSG00000005677","protein_coding"
"980","ENSMUSG00000005674","protein_coding"
"981","ENSMUSG00000005681","protein_coding"
"982","ENSMUSG00000058715","protein_coding"
"983","ENSMUSG00000013593","protein_coding"
"984","ENSMUSG00000006403","protein_coding"
"985","ENSMUSG00000052423","protein_coding"
"986","ENSMUSG00000062729","protein_coding"
"987","ENSMUSG00000053483","protein_coding"
"988","ENSMUSG00000062963","protein_coding"
"989","ENSMUSG00000013973","protein_coding"
"990","ENSMUSG00000013997","protein_coding"
"991","ENSMUSG00000006412","protein_coding"
"992","ENSMUSG00000045259","protein_coding"
"993","ENSMUSG00000006411","protein_coding"
"994","ENSMUSG00000048865","protein_coding"
"995","ENSMUSG00000026641","protein_coding"
"996","ENSMUSG00000103711","protein_coding"
"997","ENSMUSG00000038235","protein_coding"
"998","ENSMUSG00000060244","protein_coding"
"999","ENSMUSG00000038209","protein_coding"
"1000","ENSMUSG00000004709","protein_coding"
"1001","ENSMUSG00000004707","protein_coding"
"1002","ENSMUSG00000038179","protein_coding"
"1003","ENSMUSG00000015355","protein_coding"
"1004","ENSMUSG00000015316","protein_coding"
"1005","ENSMUSG00000038147","protein_coding"
"1006","ENSMUSG00000015314","protein_coding"
"1007","ENSMUSG00000026556","protein_coding"
"1008","ENSMUSG00000051251","protein_coding"
"1009","ENSMUSG00000003458","protein_coding"
"1010","ENSMUSG00000026553","protein_coding"
"1011","ENSMUSG00000003464","protein_coding"
"1012","ENSMUSG00000026554","protein_coding"
"1013","ENSMUSG00000013698","protein_coding"
"1014","ENSMUSG00000007122","protein_coding"
"1015","ENSMUSG00000007107","protein_coding"
"1016","ENSMUSG00000038034","protein_coding"
"1017","ENSMUSG00000007097","protein_coding"
"1018","ENSMUSG00000038026","protein_coding"
"1019","ENSMUSG00000044708","protein_coding"
"1020","ENSMUSG00000050229","protein_coding"
"1021","ENSMUSG00000026548","protein_coding"
"1022","ENSMUSG00000037995","protein_coding"
"1023","ENSMUSG00000026547","protein_coding"
"1024","ENSMUSG00000026546","protein_coding"
"1025","ENSMUSG00000049598","protein_coding"
